g	nindividual	cost	p(0)	p(1)	p(2)	p(3)	p(4)	p(5)	
22	1212	3.13342e-05	13.6979	0.732824	3.67176	77.8147	0.0946807	10.1703
22	1282	3.1597e-05	13.6207	0.72734	3.66974	78.3074	0.0942017	10.0785
22	1281	3.21306e-05	13.9667	0.720638	3.66118	77.1287	0.0939215	10.0847
22	1229	3.26005e-05	13.8831	0.718774	3.07063	78.0795	0.0953536	53.8657
22	1217	3.2671e-05	14.014	0.721345	3.67942	77.0857	0.094681	10.1726
22	1053	3.28061e-05	12.4358	0.794983	2.73155	50.5394	0.102834	7.55922
22	1275	3.29823e-05	13.8331	0.733802	3.29437	68.5669	0.105283	10.0204
22	1254	3.31503e-05	13.8983	0.73263	2.98788	76.6631	0.095696	8.31042
22	1243	3.33207e-05	13.9549	0.976219	3.01625	58.4107	0.123093	19.0515
22	1290	3.39375e-05	14.1373	0.724533	3.68035	77.7966	0.0952829	10.0946
22	1273	3.46576e-05	13.7378	0.78806	2.73986	50.9174	0.102112	8.35824
22	1208	3.49949e-05	13.685	0.788241	2.7251	50.7356	0.102306	8.40486
22	1101	3.53768e-05	14.0512	0.732265	3.02292	78.6778	0.0947361	8.34405
22	1224	3.66247e-05	12.2537	0.729854	2.9698	69.5979	0.0927188	8.52526
22	1128	3.73446e-05	13.9758	0.780759	3.0305	46.2462	0.123766	8.48347
22	1256	3.79327e-05	13.6333	0.968492	3.01749	77.8652	0.0955689	10.2139
22	1291	3.91646e-05	13.9131	0.725219	2.69653	46.1143	0.123717	8.36755
22	1295	3.93102e-05	13.9315	0.730497	2.70933	46.3303	0.0945167	8.33736
22	1207	3.93599e-05	13.9193	0.727293	2.69505	46.0494	0.0943445	8.39682
22	914	3.94131e-05	12.3624	0.873592	2.71632	52.3497	0.102537	7.48061
22	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
22	1004	4.08654e-05	13.6405	0.726486	3.6875	91.2229	0.0946502	66.874
22	1241	4.12735e-05	13.926	0.722808	3.01513	46.6724	0.122879	8.4739
22	1073	4.15487e-05	13.9403	0.727234	3.0262	46.2884	0.124038	8.40718
22	1272	4.22934e-05	13.8264	0.727448	3.04963	45.6831	0.10317	8.48627
22	1214	4.27169e-05	13.8601	0.720236	3.01986	46.412	0.123735	8.52323
22	1202	4.30881e-05	13.8424	0.724827	3.0207	46.6094	0.124975	8.33783
22	1247	4.31993e-05	13.7919	0.728019	3.01446	47.0251	0.125263	8.37332
22	1268	4.32287e-05	13.584	0.723765	3.0564	90.7372	0.0947678	66.4922
22	1238	4.33905e-05	13.7601	0.996477	3.07628	77.1203	0.096097	19.0047
22	1298	4.57172e-05	13.9541	0.735423	3.02572	46.9106	0.0953181	8.44965
22	1265	4.64068e-05	13.5979	0.731367	3.05512	45.7226	0.102858	8.47308
22	1184	4.65587e-05	13.9149	0.722935	3.02815	46.5134	0.0941147	8.29371
22	1205	4.70106e-05	13.6922	0.716334	3.03139	46.5595	0.125517	10.631
22	1294	4.70773e-05	13.8539	0.735716	3.04298	47.299	0.0949502	8.33062
22	1122	4.7446e-05	13.8723	0.72305	3.02498	46.5115	0.0939551	8.46047
22	1211	4.76406e-05	14.0214	0.734878	3.02764	46.0932	0.0943879	8.3647
22	1153	4.7714e-05	13.8554	0.714748	3.09123	46.7347	0.0946506	10.0123
22	1134	4.78426e-05	13.7453	0.728454	3.06487	57.959	0.124836	10.0795
22	1264	4.79601e-05	13.9028	0.730123	3.03743	46.8252	0.0938169	8.51247
22	1232	4.80628e-05	13.8219	0.730692	3.03705	46.6184	0.0950781	8.4063
22	1173	4.8278e-05	13.968	0.987179	3.02044	46.3065	0.173982	54.7781
22	856	4.83677e-05	13.7718	0.720689	3.0231	46.4119	0.0942429	8.37088
22	1293	4.85916e-05	13.7741	0.729938	3.01904	46.3053	0.095443	8.49571
23	1305	2.73991e-05	13.7025	0.727964	3.01565	68.915	0.0940454	10.1095
23	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
23	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
23	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
23	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
23	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
23	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
23	1306	3.0227e-05	14.0938	0.727845	3.08979	58.4476	0.0960902	10.1343
23	1126	3.08334e-05	12.3767	0.801023	3.29154	69.0002	0.104601	21.0226
23	1261	3.11946e-05	13.6268	0.738039	3.70545	77.7047	0.0951736	10.0934
23	1190	3.12082e-05	14.0487	0.990362	3.00313	58.7263	0.123238	8.49609
23	1212	3.13342e-05	13.6979	0.732824	3.67176	77.8147	0.0946807	10.1703
23	1282	3.1597e-05	13.6207	0.72734	3.66974	78.3074	0.0942017	10.0785
23	1281	3.21306e-05	13.9667	0.720638	3.66118	77.1287	0.0939215	10.0847
23	1229	3.26005e-05	13.8831	0.718774	3.07063	78.0795	0.0953536	53.8657
23	1217	3.2671e-05	14.014	0.721345	3.67942	77.0857	0.094681	10.1726
23	1053	3.28061e-05	12.4358	0.794983	2.73155	50.5394	0.102834	7.55922
23	1275	3.29823e-05	13.8331	0.733802	3.29437	68.5669	0.105283	10.0204
23	1254	3.31503e-05	13.8983	0.73263	2.98788	76.6631	0.095696	8.31042
23	1243	3.33207e-05	13.9549	0.976219	3.01625	58.4107	0.123093	19.0515
23	1326	3.38563e-05	14.0689	0.720341	3.67458	77.892	0.0952018	10.6038
23	1290	3.39375e-05	14.1373	0.724533	3.68035	77.7966	0.0952829	10.0946
23	1342	3.43589e-05	14.1041	0.727114	2.98861	77.2298	0.0938723	8.41819
23	1273	3.46576e-05	13.7378	0.78806	2.73986	50.9174	0.102112	8.35824
23	1208	3.49949e-05	13.685	0.788241	2.7251	50.7356	0.102306	8.40486
23	1101	3.53768e-05	14.0512	0.732265	3.02292	78.6778	0.0947361	8.34405
23	1333	3.55134e-05	14.0249	0.731565	2.67864	45.9109	0.103012	19.754
23	1330	3.605e-05	13.6351	0.79148	2.74804	51.1207	0.101949	8.46614
23	1325	3.61416e-05	14.1751	0.732981	3.00232	79.3427	0.0935057	8.38233
23	1224	3.66247e-05	12.2537	0.729854	2.9698	69.5979	0.0927188	8.52526
23	1332	3.73238e-05	13.8988	0.775741	3.00327	46.4423	0.122571	8.37187
23	1128	3.73446e-05	13.9758	0.780759	3.0305	46.2462	0.123766	8.48347
23	1322	3.75995e-05	13.9512	0.725337	2.70568	46.4885	0.0951445	8.44025
23	1256	3.79327e-05	13.6333	0.968492	3.01749	77.8652	0.0955689	10.2139
23	1291	3.91646e-05	13.9131	0.725219	2.69653	46.1143	0.123717	8.36755
23	1295	3.93102e-05	13.9315	0.730497	2.70933	46.3303	0.0945167	8.33736
23	1207	3.93599e-05	13.9193	0.727293	2.69505	46.0494	0.0943445	8.39682
23	914	3.94131e-05	12.3624	0.873592	2.71632	52.3497	0.102537	7.48061
23	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
23	1349	4.06503e-05	13.9805	0.737232	2.7182	46.4336	0.0936222	8.30122
23	1004	4.08654e-05	13.6405	0.726486	3.6875	91.2229	0.0946502	66.874
23	1241	4.12735e-05	13.926	0.722808	3.01513	46.6724	0.122879	8.4739
23	1341	4.13194e-05	14.1076	0.726841	3.01798	46.3036	0.124929	8.38734
23	1073	4.15487e-05	13.9403	0.727234	3.0262	46.2884	0.124038	8.40718
23	1309	4.20889e-05	13.9186	0.726327	3.08004	45.2917	0.123447	8.37495
23	1272	4.22934e-05	13.8264	0.727448	3.04963	45.6831	0.10317	8.48627
23	1214	4.27169e-05	13.8601	0.720236	3.01986	46.412	0.123735	8.52323
23	1202	4.30881e-05	13.8424	0.724827	3.0207	46.6094	0.124975	8.33783
23	1247	4.31993e-05	13.7919	0.728019	3.01446	47.0251	0.125263	8.37332
23	1268	4.32287e-05	13.584	0.723765	3.0564	90.7372	0.0947678	66.4922
24	1305	2.73991e-05	12.3323	0.800761	2.71409	62.0235	0.10345	9.09854
24	1389	2.75782e-05	13.5495	0.734934	3.07723	69.3621	0.0948114	8.60786
24	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
24	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
24	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
24	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
24	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
24	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
24	1354	3.00673e-05	14.0385	0.729442	3.68083	69.4346	0.0954289	8.45666
24	1306	3.0227e-05	14.0938	0.727845	3.08979	58.4476	0.0960902	10.1343
24	1126	3.08334e-05	12.3767	0.801023	3.29154	69.0002	0.104601	21.0226
24	1378	3.0838e-05	13.733	0.970441	3.02863	77.8703	0.1229	8.41166
24	1366	3.10406e-05	13.5645	0.744153	3.6845	77.452	0.0953974	8.34946
24	1261	3.11946e-05	13.6268	0.738039	3.70545	77.7047	0.0951736	10.0934
24	1190	3.12082e-05	14.0487	0.990362	3.00313	58.7263	0.123238	8.49609
24	1212	3.13342e-05	13.6979	0.732824	3.67176	77.8147	0.0946807	10.1703
24	1282	3.1597e-05	13.6207	0.72734	3.66974	78.3074	0.0942017	10.0785
24	1281	3.21306e-05	13.9667	0.720638	3.66118	77.1287	0.0939215	10.0847
24	1359	3.2279e-05	14.0498	0.726714	3.6871	76.4399	0.0940924	7.59901
24	1229	3.26005e-05	13.8831	0.718774	3.07063	78.0795	0.0953536	53.8657
24	1217	3.2671e-05	14.014	0.721345	3.67942	77.0857	0.094681	10.1726
24	1053	3.28061e-05	12.4358	0.794983	2.73155	50.5394	0.102834	7.55922
24	1275	3.29823e-05	13.8331	0.733802	3.29437	68.5669	0.105283	10.0204
24	1254	3.31503e-05	13.8983	0.73263	2.98788	76.6631	0.095696	8.31042
24	1243	3.33207e-05	13.9549	0.976219	3.01625	58.4107	0.123093	19.0515
24	1390	3.35057e-05	13.9407	0.728079	2.95983	76.7415	0.0949462	8.37503
24	1326	3.38563e-05	14.0689	0.720341	3.67458	77.892	0.0952018	10.6038
24	1290	3.39375e-05	14.1373	0.724533	3.68035	77.7966	0.0952829	10.0946
24	1393	3.43482e-05	13.7964	0.793441	2.72161	50.2285	0.102499	7.49976
24	1342	3.43589e-05	14.1041	0.727114	2.98861	77.2298	0.0938723	8.41819
24	1273	3.46576e-05	13.7378	0.78806	2.73986	50.9174	0.102112	8.35824
24	1208	3.49949e-05	13.685	0.788241	2.7251	50.7356	0.102306	8.40486
24	1383	3.52642e-05	13.8265	0.727392	2.70686	69.565	0.105217	21.049
24	1101	3.53768e-05	14.0512	0.732265	3.02292	78.6778	0.0947361	8.34405
24	1333	3.55134e-05	14.0249	0.731565	2.67864	45.9109	0.103012	19.754
24	1330	3.605e-05	13.6351	0.79148	2.74804	51.1207	0.101949	8.46614
24	1325	3.61416e-05	14.1751	0.732981	3.00232	79.3427	0.0935057	8.38233
24	1224	3.66247e-05	12.2537	0.729854	2.9698	69.5979	0.0927188	8.52526
24	1386	3.69332e-05	14.0027	0.963903	3.01762	78.0201	0.0948407	8.36983
24	1379	3.70539e-05	12.5157	0.714192	3.65769	76.8405	0.0930637	10.1087
24	1332	3.73238e-05	13.8988	0.775741	3.00327	46.4423	0.122571	8.37187
24	1128	3.73446e-05	13.9758	0.780759	3.0305	46.2462	0.123766	8.48347
24	1322	3.75995e-05	13.9512	0.725337	2.70568	46.4885	0.0951445	8.44025
24	1363	3.78835e-05	13.8286	0.778396	2.99745	46.2466	0.122376	8.36033
24	1256	3.79327e-05	13.6333	0.968492	3.01749	77.8652	0.0955689	10.2139
24	1394	3.80081e-05	14.0679	0.724815	2.75557	46.0601	0.0948901	7.62922
24	1360	3.85577e-05	13.8749	0.782786	2.66017	62.1252	0.12212	60.0295
24	1392	3.86177e-05	13.934	0.730523	2.68131	46.9017	0.123825	8.28382
24	1291	3.91646e-05	13.9131	0.725219	2.69653	46.1143	0.123717	8.36755
24	1295	3.93102e-05	13.9315	0.730497	2.70933	46.3303	0.0945167	8.33736
25	1305	2.73991e-05	12.3323	0.800761	2.71409	62.0235	0.10345	9.09854
25	1389	2.75782e-05	13.5495	0.734934	3.07723	69.3621	0.0948114	8.60786
25	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
25	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
25	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
25	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
25	1437	2.80871e-05	13.9641	0.797071	3.11012	66.687	0.101129	10.2148
25	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
25	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
25	1444	2.96265e-05	14.0339	0.731322	3.05912	59.0066	0.095011	8.27713
25	1410	2.99721e-05	14.1293	0.7257	3.07883	58.924	0.0951331	10.0301
25	1354	3.00673e-05	14.0385	0.729442	3.68083	69.4346	0.0954289	8.45666
25	1402	3.00876e-05	13.9716	0.733284	3.01175	73.0171	0.0949183	8.28931
25	1306	3.0227e-05	14.0938	0.727845	3.08979	58.4476	0.0960902	10.1343
25	1447	3.03278e-05	13.9139	0.774037	3.71604	76.7675	0.0951374	8.39661
25	1421	3.04681e-05	13.5019	0.744663	2.70185	77.9562	0.0946799	10.1089
25	1427	3.05949e-05	13.5505	0.740453	3.69242	76.9558	0.0954697	19.8601
25	1126	3.08334e-05	12.3767	0.801023	3.29154	69.0002	0.104601	21.0226
25	1378	3.0838e-05	13.733	0.970441	3.02863	77.8703	0.1229	8.41166
25	1401	3.09744e-05	13.9488	0.738017	3.6483	77.0042	0.0933047	8.42465
25	1366	3.10406e-05	13.5645	0.744153	3.6845	77.452	0.0953974	8.34946
25	1407	3.11722e-05	13.7398	0.721965	3.67525	76.429	0.0941239	10.075
25	1261	3.11946e-05	13.6268	0.738039	3.70545	77.7047	0.0951736	10.0934
25	1190	3.12082e-05	14.0487	0.990362	3.00313	58.7263	0.123238	8.49609
25	1434	3.12796e-05	13.5057	0.732817	3.71813	76.9815	0.0947363	8.29199
25	1212	3.13342e-05	13.6979	0.732824	3.67176	77.8147	0.0946807	10.1703
25	1426	3.14145e-05	13.8213	0.80202	3.0748	77.6235	0.104448	17.9677
25	1449	3.14153e-05	13.4919	0.729606	3.71742	77.7551	0.0945022	10.1393
25	1282	3.1597e-05	13.6207	0.72734	3.66974	78.3074	0.0942017	10.0785
25	1429	3.16571e-05	13.8106	0.717139	3.04941	77.8678	0.09458	53.9981
25	1281	3.21306e-05	13.9667	0.720638	3.66118	77.1287	0.0939215	10.0847
25	1359	3.2279e-05	14.0498	0.726714	3.6871	76.4399	0.0940924	7.59901
25	1413	3.24619e-05	13.6732	0.795849	2.70397	77.3841	0.102356	8.33657
25	1229	3.26005e-05	13.8831	0.718774	3.07063	78.0795	0.0953536	53.8657
25	1217	3.2671e-05	14.014	0.721345	3.67942	77.0857	0.094681	10.1726
25	1441	3.26999e-05	14.0672	0.723148	3.69682	77.8435	0.0937046	10.1259
25	1053	3.28061e-05	12.4358	0.794983	2.73155	50.5394	0.102834	7.55922
25	1275	3.29823e-05	13.8331	0.733802	3.29437	68.5669	0.105283	10.0204
25	1254	3.31503e-05	13.8983	0.73263	2.98788	76.6631	0.095696	8.31042
25	1409	3.32682e-05	13.76	0.715293	3.66209	78.3511	0.0948785	10.1556
25	1243	3.33207e-05	13.9549	0.976219	3.01625	58.4107	0.123093	19.0515
25	1390	3.35057e-05	13.9407	0.728079	2.95983	76.7415	0.0949462	8.37503
25	1443	3.36231e-05	13.8221	0.723562	2.69353	46.5149	0.102886	8.36415
25	1416	3.37576e-05	14.1056	0.733844	2.9875	76.744	0.0952637	10.2345
25	1326	3.38563e-05	14.0689	0.720341	3.67458	77.892	0.0952018	10.6038
25	1290	3.39375e-05	14.1373	0.724533	3.68035	77.7966	0.0952829	10.0946
25	1393	3.43482e-05	13.7964	0.793441	2.72161	50.2285	0.102499	7.49976
25	1342	3.43589e-05	14.1041	0.727114	2.98861	77.2298	0.0938723	8.41819
25	1450	3.44124e-05	14.1284	0.726568	3.04013	76.5446	0.0947209	8.39717
25	1406	3.46218e-05	14.2058	0.723244	3.64935	77.4558	0.0957977	10.1095
26	1494	2.69896e-05	14.1299	0.651773	2.69519	62.0593	0.0829854	10.0413
26	1305	2.73991e-05	12.3323	0.800761	2.71409	62.0235	0.10345	9.09854
26	1389	2.75782e-05	13.5495	0.734934	3.07723	69.3621	0.0948114	8.60786
26	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
26	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
26	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
26	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
26	1476	2.80661e-05	13.7834	0.799222	3.00425	76.7179	0.0956535	17.8282
26	1437	2.80871e-05	13.9641	0.797071	3.11012	66.687	0.101129	10.2148
26	1481	2.84669e-05	13.8457	0.732203	3.10214	69.5881	0.096165	8.25705
26	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
26	1472	2.86819e-05	13.7206	0.734983	2.99761	73.2019	0.0950522	10.076
26	1466	2.93276e-05	13.656	0.796083	3.31628	68.8727	0.105274	21.0922
26	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
26	1444	2.96265e-05	14.0339	0.731322	3.05912	59.0066	0.095011	8.27713
26	1410	2.99721e-05	14.1293	0.7257	3.07883	58.924	0.0951331	10.0301
26	1354	3.00673e-05	14.0385	0.729442	3.68083	69.4346	0.0954289	8.45666
26	1402	3.00876e-05	13.9716	0.733284	3.01175	73.0171	0.0949183	8.28931
26	1489	3.01186e-05	13.4582	0.740216	2.96542	76.5256	0.0956668	8.33925
26	1306	3.0227e-05	14.0938	0.727845	3.08979	58.4476	0.0960902	10.1343
26	1484	3.02932e-05	14.1984	0.729967	3.07615	58.4057	0.0954313	10.1905
26	1447	3.03278e-05	13.9139	0.774037	3.71604	76.7675	0.0951374	8.39661
26	1421	3.04681e-05	13.5019	0.744663	2.70185	77.9562	0.0946799	10.1089
26	1465	3.05539e-05	13.8695	0.793097	3.65995	77.027	0.0932687	10.066
26	1478	3.05835e-05	13.8573	0.740844	3.69237	77.809	0.0948202	52.6959
26	1469	3.05868e-05	13.3902	0.730243	3.07567	78.3518	0.0941865	10.1444
26	1427	3.05949e-05	13.5505	0.740453	3.69242	76.9558	0.0954697	19.8601
26	1126	3.08334e-05	12.3767	0.801023	3.29154	69.0002	0.104601	21.0226
26	1378	3.0838e-05	13.733	0.970441	3.02863	77.8703	0.1229	8.41166
26	1486	3.09452e-05	13.5914	0.734547	3.64471	77.5239	0.0945961	10.0402
26	1401	3.09744e-05	13.9488	0.738017	3.6483	77.0042	0.0933047	8.42465
26	1366	3.10406e-05	13.5645	0.744153	3.6845	77.452	0.0953974	8.34946
26	1407	3.11722e-05	13.7398	0.721965	3.67525	76.429	0.0941239	10.075
26	1261	3.11946e-05	13.6268	0.738039	3.70545	77.7047	0.0951736	10.0934
26	1190	3.12082e-05	14.0487	0.990362	3.00313	58.7263	0.123238	8.49609
26	1434	3.12796e-05	13.5057	0.732817	3.71813	76.9815	0.0947363	8.29199
26	1460	3.13074e-05	13.7673	0.736745	3.65931	78.4434	0.0941331	9.96489
26	1212	3.13342e-05	13.6979	0.732824	3.67176	77.8147	0.0946807	10.1703
26	1452	3.14125e-05	13.4406	0.739093	3.06443	78.5309	0.096121	10.0513
26	1426	3.14145e-05	13.8213	0.80202	3.0748	77.6235	0.104448	17.9677
26	1449	3.14153e-05	13.4919	0.729606	3.71742	77.7551	0.0945022	10.1393
26	1453	3.14579e-05	13.8574	0.727478	3.06227	76.3645	0.0944991	10.1001
26	1282	3.1597e-05	13.6207	0.72734	3.66974	78.3074	0.0942017	10.0785
26	1429	3.16571e-05	13.8106	0.717139	3.04941	77.8678	0.09458	53.9981
26	1488	3.19159e-05	14.0085	0.713675	3.03548	58.7691	0.0945312	54.2887
26	1281	3.21306e-05	13.9667	0.720638	3.66118	77.1287	0.0939215	10.0847
26	1359	3.2279e-05	14.0498	0.726714	3.6871	76.4399	0.0940924	7.59901
26	1490	3.23033e-05	13.9401	0.729539	3.68207	77.3323	0.0953848	10.1867
26	1413	3.24619e-05	13.6732	0.795849	2.70397	77.3841	0.102356	8.33657
26	1229	3.26005e-05	13.8831	0.718774	3.07063	78.0795	0.0953536	53.8657
27	1494	2.69896e-05	12.7169	0.586596	2.42567	55.8534	0.0746868	9.03714
27	1305	2.73991e-05	12.3323	0.800761	2.71409	62.0235	0.10345	9.09854
27	1389	2.75782e-05	13.5495	0.734934	3.07723	69.3621	0.0948114	8.60786
27	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
27	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
27	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
27	1545	2.78168e-05	13.7088	0.715092	2.98999	68.5091	0.0924007	54.3998
27	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
27	1476	2.80661e-05	13.7834	0.799222	3.00425	76.7179	0.0956535	17.8282
27	1437	2.80871e-05	13.9641	0.797071	3.11012	66.687	0.101129	10.2148
27	1507	2.82191e-05	14.0063	0.710594	2.99399	68.431	0.0919509	55.0456
27	1481	2.84669e-05	13.8457	0.732203	3.10214	69.5881	0.096165	8.25705
27	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
27	1472	2.86819e-05	13.7206	0.734983	2.99761	73.2019	0.0950522	10.076
27	1541	2.8892e-05	13.7184	0.728476	2.97081	72.998	0.0948695	10.0906
27	1548	2.90301e-05	13.549	0.742125	3.07894	75.6369	0.0964	19.6994
27	1466	2.93276e-05	13.656	0.796083	3.31628	68.8727	0.105274	21.0922
27	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
27	1519	2.96035e-05	13.7275	0.803696	2.68776	76.7507	0.101873	20.939
27	1444	2.96265e-05	14.0339	0.731322	3.05912	59.0066	0.095011	8.27713
27	1525	2.97151e-05	13.9841	0.790998	3.0811	78.0118	0.0947406	10.2213
27	1511	2.97185e-05	13.6732	0.975223	3.05308	77.5454	0.123002	10.0758
27	1410	2.99721e-05	14.1293	0.7257	3.07883	58.924	0.0951331	10.0301
27	1354	3.00673e-05	14.0385	0.729442	3.68083	69.4346	0.0954289	8.45666
27	1402	3.00876e-05	13.9716	0.733284	3.01175	73.0171	0.0949183	8.28931
27	1489	3.01186e-05	13.4582	0.740216	2.96542	76.5256	0.0956668	8.33925
27	1306	3.0227e-05	14.0938	0.727845	3.08979	58.4476	0.0960902	10.1343
27	1484	3.02932e-05	14.1984	0.729967	3.07615	58.4057	0.0954313	10.1905
27	1447	3.03278e-05	13.9139	0.774037	3.71604	76.7675	0.0951374	8.39661
27	1514	3.04252e-05	13.8356	0.722888	3.63075	73.0597	0.0958832	88.0891
27	1421	3.04681e-05	13.5019	0.744663	2.70185	77.9562	0.0946799	10.1089
27	1501	3.04904e-05	13.8722	0.72627	2.99349	73.2926	0.0958819	10.1314
27	1550	3.05473e-05	13.5483	0.733779	3.68329	76.4323	0.0951037	56.6257
27	1465	3.05539e-05	13.8695	0.793097	3.65995	77.027	0.0932687	10.066
27	1478	3.05835e-05	13.8573	0.740844	3.69237	77.809	0.0948202	52.6959
27	1469	3.05868e-05	13.3902	0.730243	3.07567	78.3518	0.0941865	10.1444
27	1427	3.05949e-05	13.5505	0.740453	3.69242	76.9558	0.0954697	19.8601
27	1520	3.06471e-05	13.9589	0.719691	3.11401	58.9401	0.0943404	10.0992
27	1506	3.07652e-05	13.6283	0.792536	3.05469	68.2595	0.0949281	54.1973
27	1126	3.08334e-05	12.3767	0.801023	3.29154	69.0002	0.104601	21.0226
27	1516	3.0836e-05	12.3919	0.800669	2.68875	77.6037	0.0932671	59.4197
27	1378	3.0838e-05	13.733	0.970441	3.02863	77.8703	0.1229	8.41166
27	1486	3.09452e-05	13.5914	0.734547	3.64471	77.5239	0.0945961	10.0402
27	1532	3.09501e-05	13.9233	0.734294	3.09199	58.6357	0.0957863	10.1129
27	1401	3.09744e-05	13.9488	0.738017	3.6483	77.0042	0.0933047	8.42465
27	1366	3.10406e-05	13.5645	0.744153	3.6845	77.452	0.0953974	8.34946
27	1523	3.10905e-05	14.0789	0.721679	2.942	57.9833	0.0966554	54.8326
27	1407	3.11722e-05	13.7398	0.721965	3.67525	76.429	0.0941239	10.075
27	1261	3.11946e-05	13.6268	0.738039	3.70545	77.7047	0.0951736	10.0934
27	1190	3.12082e-05	14.0487	0.990362	3.00313	58.7263	0.123238	8.49609
28	1598	2.61389e-05	13.6257	0.806269	2.69278	72.6799	0.0949228	10.0053
28	1494	2.69896e-05	12.7169	0.586596	2.42567	55.8534	0.0746868	9.03714
28	1305	2.73991e-05	12.3323	0.800761	2.71409	62.0235	0.10345	9.09854
28	1389	2.75782e-05	13.5495	0.734934	3.07723	69.3621	0.0948114	8.60786
28	1297	2.76814e-05	12.3838	0.800417	2.66938	61.8149	0.101789	59.8138
28	1245	2.77306e-05	12.5803	0.657626	2.68255	62.2801	0.0833753	7.65774
28	1329	2.77463e-05	13.8854	0.726596	2.96843	69.188	0.0920718	54.513
28	1545	2.78168e-05	13.7088	0.715092	2.98999	68.5091	0.0924007	54.3998
28	1348	2.78646e-05	13.7587	0.717363	3.00023	68.5578	0.0927733	54.6906
28	1476	2.80661e-05	13.7834	0.799222	3.00425	76.7179	0.0956535	17.8282
28	1437	2.80871e-05	13.9641	0.797071	3.11012	66.687	0.101129	10.2148
28	1507	2.82191e-05	14.0063	0.710594	2.99399	68.431	0.0919509	55.0456
28	1586	2.8414e-05	13.7526	0.5853	2.44273	56.3118	0.0744427	83.7747
28	1481	2.84669e-05	13.8457	0.732203	3.10214	69.5881	0.096165	8.25705
28	1345	2.85455e-05	13.8645	0.740465	2.69652	52.4163	0.103245	7.51395
28	1551	2.8678e-05	13.8557	0.58566	2.42721	69.5803	0.0750639	8.33109
28	1472	2.86819e-05	13.7206	0.734983	2.99761	73.2019	0.0950522	10.076
28	1565	2.88185e-05	14.131	0.72705	2.94532	57.8363	0.0959274	8.29898
28	1541	2.8892e-05	13.7184	0.728476	2.97081	72.998	0.0948695	10.0906
28	1594	2.89128e-05	13.686	0.720103	3.10678	67.9326	0.0967602	54.6974
28	1548	2.90301e-05	13.549	0.742125	3.07894	75.6369	0.0964	19.6994
28	1466	2.93276e-05	13.656	0.796083	3.31628	68.8727	0.105274	21.0922
28	1225	2.95282e-05	13.9724	0.784733	2.69987	52.412	0.103267	7.51727
28	1519	2.96035e-05	13.7275	0.803696	2.68776	76.7507	0.101873	20.939
28	1444	2.96265e-05	14.0339	0.731322	3.05912	59.0066	0.095011	8.27713
28	1525	2.97151e-05	13.9841	0.790998	3.0811	78.0118	0.0947406	10.2213
28	1511	2.97185e-05	13.6732	0.975223	3.05308	77.5454	0.123002	10.0758
28	1600	2.99204e-05	14.0441	0.735761	3.12207	58.9923	0.0962817	8.19762
